"element","name","card_name","card","rarity","max_lv","cost","atk","defense","hp","support","main_race","secondary_race","generation","main_skill","main_skill_turns","leader_skill","leader_skill_turns","source_page"
"Knight","Darkdramon","","5-221","King","60","7","222","118","134","104","Machine","N/A","Ultimate","Extra Large Damage to All","19","All Knight","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Grandlocomon","GrandLocomon","5-222","SP","50","3","131","141","128","134","Machine","N/A","Ultimate","Damage All Enemies","20","Large Recovery","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Sleipmon","","5-223","King","50","4","120","241","140","118","Machine","N/A","Ultimate","All Knight","9","Weaken All Enemies","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Highandromon","HighAndromon","5-244","King","60","5","148","80","164","64","Machine","N/A","Ultimate","Evolution 2","7","All Knight","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Shoutmon x4B","Shoutmon X4B","5-260","King","60","5","199","132","138","112","Machine","N/A","Xros Wars","Extra Large Attack Boost","21","Knight Release","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Shoutmon x7","Shoutmon X7","5-263","SP","60","7","208","176","129","123","Machine","N/A","Xros Wars","Enemy Defense Down Large","13","All Knight","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Bagramon","","5-264","SP +","60","7","205","164","165","158","Machine","N/A","Xros Wars","Large Absorption","8","Holy Support","3","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Blastmon","","5-265","SP","60","7","206","246","166","83","Machine","N/A","Xros Wars","25% Defense","10","Wild Boost","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Tactimon","","5-266","Queen","60","6","228","132","132","147","Machine","N/A","Xros Wars","Wild Boost","7","Large Skill Boost","19","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Vikemon","","5-316","God","60","7","147","128","140","99","Machine","N/A","Ultimate","Enemy Attack Down Extra Large","18","Large Absorption","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Baihumon","","5-320","King","50","4","118","99","126","81","Machine","N/A","Ultimate","Weaken Knight Enemies","11","All Knight","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Seraphimon","","5-360","SP","60","5","133","207","162","132","Machine","N/A","Ultimate","Extra Large Damage Return","13","Extra Large Attack Boost","21","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Craniummon","","5-365","SP","60","5","188","184","139","144","Machine","N/A","Ultimate","25% Defense","9","Large Recovery","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Baihumon","","5-369","SP","60","4","202","108","166","149","Machine","N/A","Ultimate","Weaken All Enemies","14","All Knight","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Seraphimon","","5-416","SP","60","5","133","207","162","132","Machine","N/A","Ultimate","75% Shield CherubimonEvil","6","Extra Large Attack Boost","21","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Craniummon","","5-423","SP","60","5","188","184","139","144","Machine","N/A","Ultimate","Super-Maximum Shield Demon","6","Large Recovery","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Baihumon","","5-429","King","60","4","202","108","166","149","Machine","N/A","Ultimate","Super-Maximum Shield Huanglongmon","6","All Knight","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Vikemon","","5-532","God","60","7","127","125","133","96","Machine","N/A","Ultimate","Enemy Attack Down Extra Large","18","Large Absorption","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Baihumon","","5-536","King","50","4","102","98","116","77","Machine","N/A","Ultimate","Weaken Knight Enemies","11","All Knight","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Rapidmon","","5-560","SP +","60","5","188","152","144","136","Machine","N/A","Armor","Evolution 2","7","Extra Large Defense Boost","21","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Metalgreymon","","5-580","Queen","40","4","131","141","128","112","Machine","N/A","Xros Wars","Large Damage Return","9","Weaken All Enemies","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Metalmamemon","MetalMamemon","5-593","King","50","5","165","183","101","148","Machine","N/A","Perfect","Recovery Boost 2","7","Three Elements","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Chaosdramon","","5-594","SP +","60","7","256","181","142","146","Machine","N/A","Ultimate","Knight Release","7","Large Skill Boost","19","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Justimon","","5-595","God","60","7","204","162","151","132","Machine","N/A","Ultimate","Large Damage to All","14","Evolution 2","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Metaltyranomon","MetalTyranomon","5-596","King","50","6","142","176","203","103","Machine","N/A","Perfect","Weaken Dragon Enemies","12","Evolution 1","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Highandromon","HighAndromon","5-652","King","50","5","115","78","120","62","Machine","N/A","Ultimate","Evolution 1","5","All Knight","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Blackwargreymon","BlackWarGreymon","5-780","God +","60","6","146","228","156","136","Machine","N/A","Ultimate","Weaken Nature Enemies","11","Large Knight Attack Boost","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Darkknightmon","DarkKnightmon","5-785","King","50","4","161","121","132","98","Machine","N/A","Xros Wars","Small Absorption","5","Knight Drive","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Gokumon","","5-787","God","60","6","176","192","151","89","Machine","N/A","Ultimate","Medium Knight Attack Boost","8","25% Defense","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Nanomon","","5-788","King","50","3","168","164","144","141","Machine","N/A","Perfect","Medium Defense Boost","7","Small Recovery","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Tuwarmon","","5-789","Queen","40","2","99","132","168","123","Machine","N/A","Xros Wars","Medium Knight Defense Boost","8","Medium Knight Attack Boost","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Mugendramon","","5-800","God","60","6","169","232","133","105","Machine","N/A","Ultimate","Large Absorption","9","Large Defense Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Mugendramon","","5-801","God +","60","6","172","252","146","108","Machine","N/A","Ultimate","Large Absorption","9","Weaken All Enemies","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Breakdramon","","5-809","God","60","6","127","205","156","118","Machine","N/A","Ultimate","Weaken Nature Enemies","11","Dragon Seal","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Bigmamemon","BigMamemon","5-810","King","50","6","118","218","88","148","Machine","N/A","Perfect","Large Defense Boost","14","Small Skill Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Pukumon","","5-812","God","60","6","169","172","132","145","Machine","N/A","Ultimate","Medium Knight Attack Boost","8","Small Absorption","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Metalpiranimon","MetalPiranimon","5-814","God","60","5","204","128","105","114","Machine","N/A","Ultimate","Large Damage Return","9","Nature Support","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Peckmon","","5-838","King","50","5","199","124","149","114","Machine","N/A","Adult","Knight Drive","4","All Attack","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Kokabuterimon","KoKabuterimon","5-850","Rare","20","3","121","132","103","117","Machine","N/A","Child","Medium Damage Return","6","Small Defense Boost","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Wolfmon","","5-930","SP +","70","7","185","141","196","140","Machine","N/A","Hybrid","All Knight","9","Large Skill Boost","19","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Grademon","","5-931","SP +","70","7","180","148","167","163","Machine","N/A","Perfect","Large Damage to All","15","25% Defense","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Ancientvolcamon","AncientVolcamon","5-932","SP +","70","7","167","188","204","134","Machine","N/A","Ultimate","Large Knight Attack Boost","13","Big Enemy Attack Delay","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Musyamon","","5-933","Queen","40","4","147","128","132","132","Machine","N/A","Ultimate","Extra Large Knight Defense Boost","18","Medium Damage to All","11","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Ginryumon","","5-938","Queen","40","4","144","117","132","131","Machine","N/A","Adult","Large Attack Boost","14","Small Absorption","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Hisyaryumon","","5-939","King","50","5","138","140","146","104","Machine","N/A","Perfect","Large Defense Boost","14","Wild Boost","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Omekamon","","5-940","Queen","40","3","113","108","126","98","Machine","N/A","Ultimate","Small Damage Return","4","Evolution 2","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Tankdramon","","5-942","God +","60","6","227","191","156","136","Machine","N/A","Perfect","Damage Enemy","15","Nature Support","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Assaultmon","","5-943","God +","60","7","236","136","165","130","Machine","N/A","Perfect","All Attack","4","Large Skill Boost","19","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Cannondramon","","5-944","God +","60","7","210","143","152","134","Machine","N/A","Ultimate","Damage All Enemies","21","Knight Drive","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Tankdramon","","5-945","God","60","6","198","183","147","129","Machine","N/A","Perfect","Extra Large Damage Return","13","Nature Support","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Assaultmon","","5-946","God","60","7","212","129","157","139","Machine","N/A","Perfect","All Attack","4","Small Skill Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Cannondramon","","5-947","God","60","7","211","151","148","138","Machine","N/A","Ultimate","Extra Large Damage to All","19","Knight Drive","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Commandramon","","5-948","Rare","30","3","128","129","111","112","Machine","N/A","Child","Enemy Attack Down Medium","8","All Knight","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Sealsdramon","","5-949","Queen","40","4","168","86","110","88","Machine","N/A","Adult","Three Elements","9","Extra Large Knight Defense Boost","18","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Alphamon","","5-980","SP +","70","7","228","142","192","139","Machine","N/A","Ultimate","All Nine","9","Weaken All Enemies","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Boltmon","","5-992","SP +","70","7","187","301","243","75","Machine","N/A","Ultimate","Medium Knight Attack Boost","9","Medium Knight Defense Boost","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Volcamon","","5-993","God","50","5","166","171","150","85","Machine","N/A","Perfect","Medium Defense Boost","7","Recovery Boost 2","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Valvemon","","5-997","King","50","5","145","258","188","91","Dragon","N/A","Perfect","Medium Knight Defense Boost","9","Small Skill Boost","15","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Metallifekuwagamon","MetallifeKuwagamon","5-998","God","50","5","155","118","144","90","Machine","N/A","Perfect","Small Absorption","5","Small Absorption","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Bladekuwagamon","BladeKuwagamon","5-999","Queen","40","4","198","53","116","40","Machine","N/A","Adult","Small Damage Return","3","Small Defense Boost","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Thunderballmon","","6-001","Queen","40","4","154","100","122","161","Machine","N/A","Adult","Knight Drive","4","Small Knight Attack Boost","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Loaderliomon","LoaderLiomon","6-002","God +","60","7","165","108","201","133","Machine","N/A","Perfect","All Knight","8","Small Enemy Attack Delay","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Marsmon","","6-004","God +","60","7","177","192","187","100","Machine","N/A","Ultimate","Extra Large Knight Attack Boost","18","Evolution 2","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Clockmon","","6-077","King","50","5","179","148","136","123","Machine","N/A","Adult","Extra Large Knight Defense Boost","18","Suicide Attack","11","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Mametyramon","MameTyramon","6-078","God","60","5","196","162","144","121","Machine","N/A","Perfect","Large Damage Return","9","Weaken Nature Enemies","11","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Suijinmon","","6-104","SP +","70","7","172","222","175","133","Machine","N/A","Ultimate","All Knight","9","75% Defense","16","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Rapidmon","","6-105","King","50","7","159","125","152","156","Machine","N/A","Perfect","Evolution 2","7","Maximum Defense Boost","23","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Anomalocarimon","","6-110","God","60","7","157","198","140","134","Machine","N/A","Perfect","Extra Large Defense Boost","21","Nature Seal","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Valvemon","","6-114","God +","60","6","199","199","144","137","Machine","N/A","Perfect","Large Knight Attack Boost","13","Nature Support","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Raidenmon","","6-116","God +","60","7","234","156","161","152","Machine","N/A","Ultimate","Maximum Knight Attack Boost","22","Big Enemy Attack Delay","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Mechanorimon","","6-117","Queen","40","6","146","142","126","121","Machine","N/A","Adult","All Attack","4","Large Knight Attack Boost","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Blimpmon","","6-118","Queen","40","6","132","142","172","88","Machine","N/A","Adult","Small Skill Boost","14","Large Damage to All","15","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Solarmon","","6-119","Rare","30","3","124","102","132","86","Machine","N/A","Child","Weaken All Enemies","14","Extra Large Damage Return","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Chaosdramon","","6-120","King","60","7","177","182","147","136","Machine","N/A","Ultimate","Extra Large Damage to All","19","All Knight","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Starmon","","6-144","King","50","6","162","162","132","112","Machine","N/A","Adult","Large Damage to All","15","25% Defense","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Superstarmon","SuperStarmon","6-148","SP +","70","7","202","172","152","142","Machine","N/A","Perfect","Extra Large Damage to All","19","Weaken All Enemies","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
"Knight","Gottsumon","","6-156","Rare","30","3","130","143","122","86","Machine","N/A","Child","Extra Large Defense Boost","22","Extra Large Damage Return","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Knight"
